unit,segment,start_ms,harmonic,frequency_start_hz,frequency_end_hz,amplitude_start,amplitude_end,phase_rad,role
ㅝ-ㄷ,voicing_onset,40.0,28,12320.0,12320.0,0.00404953,0.00360605,2.3304031,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,29,12760.0,12760.0,0.00342778,0.0030524,1.2927039,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,30,13200.0,13200.0,0.00318412,0.00283542,5.88094506,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,31,13640.0,13640.0,0.00283744,0.0025267,2.48992323,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,32,14080.0,14080.0,0.00264202,0.00235268,4.72470213,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,33,14520.0,14520.0,0.00218573,0.00194636,5.92000674,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,34,14960.0,14960.0,0.00191725,0.00170728,3.67877097,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,35,15400.0,15400.0,0.00170912,0.00152195,1.56364052,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,36,15840.0,15840.0,0.00158805,0.00141414,3.87809515,clear_assertive_harmonic
ㅝ-ㄷ,voicing_onset,40.0,F1,600,420,0.058,0.058,5.54379314,clarity_formant_anchor
ㅝ-ㄷ,voicing_onset,40.0,F2,2350,1120,0.049,0.049,1.88849821,clarity_formant_anchor
ㅝ-ㄷ,voicing_onset,40.0,F3,3750,3750,0.031,0.031,0.49195091,clarity_formant_anchor
ㅝ-ㄸ,vowel_lead,0.0,1,440.0,440.0,0.19894618,0.19894618,3.58508719,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,2,880.0,880.0,0.66275303,0.66275303,2.52024005,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,3,1320.0,1320.0,0.50269116,0.50269116,2.92062603,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,4,1760.0,1760.0,0.95361464,0.95361464,1.58157402,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,5,2200.0,2200.0,0.15820852,0.15820852,0.08991371,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,6,2640.0,2640.0,0.08132334,0.08132334,5.40180206,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,7,3080.0,3080.0,0.09490753,0.09490753,5.2564894,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,8,3520.0,3520.0,0.28580287,0.28580287,5.47964021,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,9,3960.0,3960.0,0.46215452,0.46215452,4.25469344,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,10,4400.0,4400.0,0.17568388,0.17568388,6.16164046,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,11,4840.0,4840.0,0.05329968,0.05329968,0.45327864,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,12,5280.0,5280.0,0.04225593,0.04225593,5.13801039,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,13,5720.0,5720.0,0.03420974,0.03420974,2.80260896,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,14,6160.0,6160.0,0.03125875,0.03125875,6.22847698,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,15,6600.0,6600.0,0.02789838,0.02789838,4.08174454,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,16,7040.0,7040.0,0.02715888,0.02715888,2.5769525,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,17,7480.0,7480.0,0.02046855,0.02046855,1.20154374,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,18,7920.0,7920.0,0.01865013,0.01865013,2.03835744,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,19,8360.0,8360.0,0.01711495,0.01711495,3.06971451,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,20,8800.0,8800.0,0.01582804,0.01582804,3.07843249,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,21,9240.0,9240.0,0.01314815,0.01314815,4.23421034,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,22,9680.0,9680.0,0.01184823,0.01184823,3.04786516,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,23,10120.0,10120.0,0.00999848,0.00999848,3.97564762,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,24,10560.0,10560.0,0.00978233,0.00978233,6.27789164,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,25,11000.0,11000.0,0.00598838,0.00598838,5.0048684,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,26,11440.0,11440.0,0.00538973,0.00538973,1.47392631,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,27,11880.0,11880.0,0.00446354,0.00446354,5.55843359,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,28,12320.0,12320.0,0.0040427,0.0040427,2.89708655,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,29,12760.0,12760.0,0.00330669,0.00330669,2.73697904,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,30,13200.0,13200.0,0.00306839,0.00306839,3.64823867,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,31,13640.0,13640.0,0.00276638,0.00276638,5.09133816,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,32,14080.0,14080.0,0.00248179,0.00248179,1.79295029,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,33,14520.0,14520.0,0.0021898,0.0021898,4.1128907,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,34,14960.0,14960.0,0.00184605,0.00184605,0.44046858,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,35,15400.0,15400.0,0.00167272,0.00167272,5.22966996,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,36,15840.0,15840.0,0.00157382,0.00157382,6.11557638,clear_assertive_harmonic
ㅝ-ㄸ,vowel_lead,0.0,F1,760,760,0.058,0.058,5.83638243,clarity_formant_anchor
ㅝ-ㄸ,vowel_lead,0.0,F2,1650,1650,0.049,0.049,2.90404928,clarity_formant_anchor
ㅝ-ㄸ,vowel_lead,0.0,F3,3900,3900,0.031,0.031,2.32843294,clarity_formant_anchor
ㅝ-ㄸ,voicing_onset,32.0,1,440.0,440.0,0.67357455,1.02883032,4.94248844,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,2,880.0,880.0,0.22226385,0.58287171,3.64906987,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,3,1320.0,1320.0,0.10849209,0.76099867,1.31027847,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,4,1760.0,1760.0,0.15718066,0.12055279,4.28617235,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,5,2200.0,2200.0,0.8231162,0.08177866,0.58674975,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,6,2640.0,2640.0,0.48213855,0.07602154,4.79968482,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,7,3080.0,3080.0,0.15056676,0.126395,1.73068283,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,8,3520.0,3520.0,0.413668,0.36835965,3.64940485,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,9,3960.0,3960.0,0.41460069,0.36919672,3.94714985,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,10,4400.0,4400.0,0.11487676,0.10229632,3.86423849,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,11,4840.0,4840.0,0.049479,0.04406043,2.21772505,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,12,5280.0,5280.0,0.04458759,0.03970469,5.24388514,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,13,5720.0,5720.0,0.03606908,0.03211906,1.90364335,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,14,6160.0,6160.0,0.03342781,0.02976704,3.46459691,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,15,6600.0,6600.0,0.02950874,0.02627716,2.32356232,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,16,7040.0,7040.0,0.02796646,0.02490378,3.71473777,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,17,7480.0,7480.0,0.02105573,0.01874987,0.52233815,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,18,7920.0,7920.0,0.01916246,0.01706393,1.4216911,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,19,8360.0,8360.0,0.01740634,0.01550013,2.05617551,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,20,8800.0,8800.0,0.01651264,0.0147043,3.51339685,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,21,9240.0,9240.0,0.01366291,0.01216665,1.15421378,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,22,9680.0,9680.0,0.01228589,0.01094044,4.828977,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,23,10120.0,10120.0,0.01042005,0.00927892,5.60845991,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,24,10560.0,10560.0,0.01000811,0.00891209,2.4287687,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,25,11000.0,11000.0,0.0062278,0.00554578,0.44940584,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,26,11440.0,11440.0,0.00553617,0.00492989,6.02738677,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,27,11880.0,11880.0,0.0046001,0.00409633,5.64398604,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,28,12320.0,12320.0,0.00407845,0.00363181,5.56066418,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,29,12760.0,12760.0,0.00352728,0.003141,5.1560688,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,30,13200.0,13200.0,0.00319699,0.00284688,0.22079429,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,31,13640.0,13640.0,0.00278162,0.00247699,0.41736042,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,32,14080.0,14080.0,0.00262944,0.00234148,1.00664623,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,33,14520.0,14520.0,0.00221244,0.00197015,4.8582057,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,34,14960.0,14960.0,0.00193753,0.00172535,3.07403308,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,35,15400.0,15400.0,0.00176436,0.00157114,3.41052065,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,36,15840.0,15840.0,0.00160793,0.00143184,2.98527698,clear_assertive_harmonic
ㅝ-ㄸ,voicing_onset,32.0,F1,600,420,0.058,0.058,3.67933612,clarity_formant_anchor
ㅝ-ㄸ,voicing_onset,32.0,F2,2350,1120,0.049,0.049,1.89800041,clarity_formant_anchor
ㅝ-ㄸ,voicing_onset,32.0,F3,3750,3750,0.031,0.031,3.29019015,clarity_formant_anchor
ㅝ-ㄹ,vowel_lead,0.0,1,440.0,440.0,0.19841085,0.19841085,5.1754918,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,2,880.0,880.0,0.66748467,0.66748467,4.4776531,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,3,1320.0,1320.0,0.50036059,0.50036059,5.04385201,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,4,1760.0,1760.0,0.96365841,0.96365841,2.68983297,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,5,2200.0,2200.0,0.15743702,0.15743702,1.92574666,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,6,2640.0,2640.0,0.08049501,0.08049501,3.85092188,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,7,3080.0,3080.0,0.09624375,0.09624375,1.48193284,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,8,3520.0,3520.0,0.29263324,0.29263324,4.13825882,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,9,3960.0,3960.0,0.45614372,0.45614372,5.53277278,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,10,4400.0,4400.0,0.17433704,0.17433704,5.1144292,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,11,4840.0,4840.0,0.05116879,0.05116879,2.60539161,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,12,5280.0,5280.0,0.04322136,0.04322136,2.62312632,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,13,5720.0,5720.0,0.03568895,0.03568895,2.90682678,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,14,6160.0,6160.0,0.03283517,0.03283517,1.77459717,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,15,6600.0,6600.0,0.02804245,0.02804245,2.96042821,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,16,7040.0,7040.0,0.02756058,0.02756058,5.59565437,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,17,7480.0,7480.0,0.01989071,0.01989071,0.34127583,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,18,7920.0,7920.0,0.01833679,0.01833679,2.54875392,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,19,8360.0,8360.0,0.01678371,0.01678371,5.59166332,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,20,8800.0,8800.0,0.01618758,0.01618758,3.32059977,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,21,9240.0,9240.0,0.01312809,0.01312809,2.50893773,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,22,9680.0,9680.0,0.01194887,0.01194887,6.26676134,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,23,10120.0,10120.0,0.00994616,0.00994616,5.35094412,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,24,10560.0,10560.0,0.00956212,0.00956212,1.19003061,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,25,11000.0,11000.0,0.00592526,0.00592526,2.29978652,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,26,11440.0,11440.0,0.00534648,0.00534648,0.17180013,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,27,11880.0,11880.0,0.00447338,0.00447338,5.88006406,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,28,12320.0,12320.0,0.0039531,0.0039531,0.11709706,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,29,12760.0,12760.0,0.00328874,0.00328874,2.98697624,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,30,13200.0,13200.0,0.00308027,0.00308027,5.71706481,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,31,13640.0,13640.0,0.0027174,0.0027174,0.6603799,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,32,14080.0,14080.0,0.00255268,0.00255268,3.08917407,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,33,14520.0,14520.0,0.00212567,0.00212567,1.29860466,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,34,14960.0,14960.0,0.00189964,0.00189964,2.66249729,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,35,15400.0,15400.0,0.00164926,0.00164926,3.29984486,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,36,15840.0,15840.0,0.00157161,0.00157161,2.8024239,clear_assertive_harmonic
ㅝ-ㄹ,vowel_lead,0.0,F1,760,760,0.058,0.058,2.69755199,clarity_formant_anchor
ㅝ-ㄹ,vowel_lead,0.0,F2,1650,1650,0.049,0.049,4.95583537,clarity_formant_anchor
ㅝ-ㄹ,vowel_lead,0.0,F3,3900,3900,0.031,0.031,0.56969046,clarity_formant_anchor
ㅝ-ㄹ,liquid_onset,0.0,1,440.0,440.0,1.02432192,1.03288445,4.22618328,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,2,880.0,880.0,0.0944733,0.59305962,1.93142173,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,3,1320.0,1320.0,0.10657996,0.75062771,1.24287632,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,4,1760.0,1760.0,0.51561672,0.11698881,4.27114139,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,5,2200.0,2200.0,0.73880301,0.08191767,2.77625663,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,6,2640.0,2640.0,0.13131072,0.07585263,4.82064002,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,7,3080.0,3080.0,0.26843786,0.12707037,5.66095208,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,8,3520.0,3520.0,0.4557733,0.37138674,3.98795388,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,9,3960.0,3960.0,0.20418297,0.36373721,2.9653912,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,10,4400.0,4400.0,0.0617123,0.10327565,2.86614495,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,11,4840.0,4840.0,0.04279408,0.04381995,4.14018289,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,12,5280.0,5280.0,0.03927162,0.03904959,2.20362086,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,13,5720.0,5720.0,0.03313239,0.032939,0.09801236,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,14,6160.0,6160.0,0.02978855,0.02961467,5.09338668,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,15,6600.0,6600.0,0.02660538,0.02645008,2.04717696,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,16,7040.0,7040.0,0.02551976,0.0253708,3.40509575,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,17,7480.0,7480.0,0.01882379,0.01871391,1.69286322,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,18,7920.0,7920.0,0.01691991,0.01682114,4.14157931,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,19,8360.0,8360.0,0.01568727,0.0155957,3.09540841,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,20,8800.0,8800.0,0.01485427,0.01476757,3.18140706,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,21,9240.0,9240.0,0.0122925,0.01222074,4.75809133,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,22,9680.0,9680.0,0.01101803,0.01095372,2.81368978,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,23,10120.0,10120.0,0.00932827,0.00927382,2.93981939,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,24,10560.0,10560.0,0.00886061,0.00880889,1.56940022,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,25,11000.0,11000.0,0.00556318,0.00553071,2.54711168,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,26,11440.0,11440.0,0.0051357,0.00510573,3.11012997,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,27,11880.0,11880.0,0.00411095,0.00408696,1.28203807,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,28,12320.0,12320.0,0.00365988,0.00363852,4.84896985,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,29,12760.0,12760.0,0.00312395,0.00310572,0.26851657,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,30,13200.0,13200.0,0.00286539,0.00284866,4.45003514,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,31,13640.0,13640.0,0.00258996,0.00257484,6.18536767,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,32,14080.0,14080.0,0.00234997,0.00233625,2.86108087,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,33,14520.0,14520.0,0.00196599,0.00195451,4.03767313,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,34,14960.0,14960.0,0.00174883,0.00173862,4.1809056,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,35,15400.0,15400.0,0.00157451,0.00156532,2.27241804,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,36,15840.0,15840.0,0.0014133,0.00140505,3.68836729,clear_assertive_harmonic
ㅝ-ㄹ,liquid_onset,0.0,F1,450,420,0.058,0.058,3.91899515,clarity_formant_anchor
ㅝ-ㄹ,liquid_onset,0.0,F2,2050,1120,0.049,0.049,4.32081892,clarity_formant_anchor
ㅝ-ㄹ,liquid_onset,0.0,F3,3500,3750,0.031,0.031,3.57752903,clarity_formant_anchor
ㅝ-ㅁ,vowel_lead,0.0,1,440.0,440.0,0.19800099,0.19800099,6.20438635,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,2,880.0,880.0,0.66987201,0.66987201,1.57682719,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,3,1320.0,1320.0,0.50586851,0.50586851,5.92837525,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,4,1760.0,1760.0,0.95499555,0.95499555,4.78924151,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,5,2200.0,2200.0,0.15690225,0.15690225,0.71580404,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,6,2640.0,2640.0,0.08181759,0.08181759,3.85995788,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,7,3080.0,3080.0,0.09560149,0.09560149,4.33002487,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,8,3520.0,3520.0,0.29034841,0.29034841,3.80806212,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,9,3960.0,3960.0,0.44931647,0.44931647,2.59459419,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,10,4400.0,4400.0,0.17257223,0.17257223,1.94257287,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,11,4840.0,4840.0,0.05228261,0.05228261,0.78996399,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,12,5280.0,5280.0,0.04134129,0.04134129,4.89296001,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,13,5720.0,5720.0,0.03458028,0.03458028,4.98348442,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,14,6160.0,6160.0,0.03217176,0.03217176,4.08020615,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,15,6600.0,6600.0,0.02800667,0.02800667,1.33430541,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,16,7040.0,7040.0,0.02814465,0.02814465,5.81739746,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,17,7480.0,7480.0,0.01986997,0.01986997,0.76437914,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,18,7920.0,7920.0,0.01877957,0.01877957,2.41669295,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,19,8360.0,8360.0,0.01711206,0.01711206,5.48111963,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,20,8800.0,8800.0,0.01614818,0.01614818,5.5660102,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,21,9240.0,9240.0,0.01306968,0.01306968,2.65304425,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,22,9680.0,9680.0,0.01199511,0.01199511,1.00040013,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,23,10120.0,10120.0,0.01022567,0.01022567,1.71168755,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,24,10560.0,10560.0,0.0094857,0.0094857,0.03463225,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,25,11000.0,11000.0,0.00595364,0.00595364,5.33906533,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,26,11440.0,11440.0,0.00527581,0.00527581,1.98991842,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,27,11880.0,11880.0,0.00443157,0.00443157,1.57698015,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,28,12320.0,12320.0,0.00399404,0.00399404,4.53175674,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,29,12760.0,12760.0,0.00330369,0.00330369,1.63379945,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,30,13200.0,13200.0,0.00310873,0.00310873,3.19789692,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,31,13640.0,13640.0,0.00279836,0.00279836,6.11942833,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,32,14080.0,14080.0,0.00252641,0.00252641,3.8506945,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,33,14520.0,14520.0,0.00218065,0.00218065,4.57840832,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,34,14960.0,14960.0,0.00185255,0.00185255,6.09655508,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,35,15400.0,15400.0,0.00168844,0.00168844,5.06788192,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,36,15840.0,15840.0,0.0015743,0.0015743,1.61418784,clear_assertive_harmonic
ㅝ-ㅁ,vowel_lead,0.0,F1,760,760,0.058,0.058,0.26096781,clarity_formant_anchor
ㅝ-ㅁ,vowel_lead,0.0,F2,1650,1650,0.049,0.049,4.63718601,clarity_formant_anchor
ㅝ-ㅁ,vowel_lead,0.0,F3,3900,3900,0.031,0.031,1.12147161,clarity_formant_anchor
ㅝ-ㅁ,nasal_onset,0.0,1,440.0,440.0,0.63128663,1.01858133,0.68813577,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,2,880.0,880.0,0.19602575,0.58803072,2.54464742,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,3,1320.0,1320.0,1.04550282,0.75193004,1.44676642,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,4,1760.0,1760.0,0.37870159,0.12022237,2.1539333,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,5,2200.0,2200.0,0.15639704,0.08385121,2.78467903,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,6,2640.0,2640.0,0.4541769,0.07645954,6.0300736,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,7,3080.0,3080.0,0.46833782,0.12578551,5.6058721,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,8,3520.0,3520.0,0.13960811,0.36967331,5.46905062,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,9,3960.0,3960.0,0.06462289,0.36554876,2.09156337,clear_assertive_harmonic
ㅝ-ㅁ,nasal_onset,0.0,10,4400.0,4400.0,0.05472989,0.10178077,5.96419006,clear_assertive_harmonic
